episode,success,target_x,target_y,object_x,object_y,initial_distance,final_distance,steps,reward,final_ee_x,final_ee_y,final_ee_z,goal_x,goal_y,goal_z
23,1,0.46817709529962537,0.07340350888559022,0.46817710995674133,0.0734035074710846,0.4468567371368408,0.035464946180582047,35,-1.2390078555047488,0.4622873067855835,0.05384158343076706,0.2089897245168686,0.46817710995674133,0.0734035074710846,0.18000000715255737
24,0,0.5946184206340492,0.07685220832958378,0.5946184396743774,0.0768522098660469,0.50689297914505,0.05470297485589981,120,-12.039207131788144,0.5736335515975952,0.02633473463356495,0.18018518388271332,0.5946184396743774,0.0768522098660469,0.18000000715255737
25,1,0.47074196701514787,0.07762904551381866,0.47074195742607117,0.07762904465198517,0.4485001862049103,0.035568349063396454,35,-1.2538278557360156,0.4639797806739807,0.05821581557393074,0.20902597904205322,0.47074195742607117,0.07762904465198517,0.18000000715255737
26,0,0.5779969036588495,-0.011515391266663316,0.5779969096183777,-0.011515391059219837,0.49181365966796875,0.043419282883405685,120,-10.929954754635697,0.5548305511474609,-0.0482378788292408,0.18011264503002167,0.5779969096183777,-0.011515391059219837,0.18000000715255737
27,1,0.5151537624380685,-0.08592780950774209,0.5151537656784058,-0.0859278067946434,0.468000590801239,0.03564903885126114,35,-1.4520960147678856,0.5037738680839539,-0.07472679018974304,0.21187302470207214,0.5151537656784058,-0.0859278067946434,0.18000000715255737
28,1,0.5339379146339687,-0.11798300587610067,0.533937931060791,-0.11798300594091415,0.48345947265625,0.03811363875865936,36,-1.7532231479883196,0.5202760696411133,-0.08996003866195679,0.20192524790763855,0.533937931060791,-0.11798300594091415,0.18000000715255737
29,0,0.5452299850033806,0.17858355021709732,0.545229971408844,0.1785835474729538,0.5068718791007996,0.05784263461828232,120,-12.386539605967695,0.5212488174438477,0.12594856321811676,0.18048281967639923,0.545229971408844,0.1785835474729538,0.18000000715255737
30,1,0.5470322959293156,-0.13437952709208983,0.5470322966575623,-0.1343795210123062,0.49394845962524414,0.036974262446165085,38,-2.0391488987207413,0.5298140048980713,-0.10193144530057907,0.18421295285224915,0.5470322966575623,-0.1343795210123062,0.18000000715255737
31,1,0.43120138215576287,0.15510093814291076,0.43120136857032776,0.15510094165802002,0.4558492600917816,0.03950778767466545,36,-1.5484295524656773,0.4284985661506653,0.12719501554965973,0.2078355848789215,0.43120136857032776,0.15510094165802002,0.18000000715255737
32,1,0.5288454689860117,-0.15838466955755126,0.528845489025116,-0.15838466584682465,0.49255818128585815,0.039658814668655396,40,-2.1562147022783753,0.5212332606315613,-0.11976271867752075,0.17518122494220734,0.528845489025116,-0.15838466584682465,0.18000000715255737
33,0,0.5710103411825931,0.027388405905747926,0.5710103511810303,0.027388405054807663,0.4886331856250763,0.04827200621366501,120,-11.12781907647848,0.5484258532524109,-0.015273405238986015,0.18031153082847595,0.5710103511810303,0.027388405054807663,0.18000000715255737
34,1,0.48262605871928665,0.1274324711234313,0.4826260507106781,0.1274324655532837,0.4641096889972687,0.035056401044130325,36,-1.4868182800710183,0.46536576747894287,0.10559672862291336,0.20131278038024902,0.4826260507106781,0.1274324655532837,0.18000000715255737
35,1,0.5031214148013724,0.09963174031874666,0.5031214356422424,0.09963174164295197,0.46551427245140076,0.039323367178440094,35,-1.4697133855521676,0.48363199830055237,0.08054196834564209,0.20832084119319916,0.5031214356422424,0.09963174164295197,0.18000000715255737
36,1,0.4633227226460891,-0.19020748611229235,0.4633227288722992,-0.19020748138427734,0.47846701741218567,0.039101652801036835,47,-2.629183675050734,0.4737550616264343,-0.1525813192129135,0.18209229409694672,0.4633227288722992,-0.19020748138427734,0.18000000715255737
37,1,0.444304381462836,0.06994847625207756,0.44430437684059143,0.0699484795331955,0.4382476806640625,0.03762509301304817,35,-1.2285604749619958,0.44648006558418274,0.049235958606004715,0.21133537590503693,0.44430437684059143,0.0699484795331955,0.18000000715255737
38,1,0.49895047138071563,0.07529743642572784,0.4989504814147949,0.07529743760824203,0.4591604471206665,0.0360889658331871,35,-1.3546432638168326,0.4828123152256012,0.05716891214251518,0.20670823752880096,0.4989504814147949,0.07529743760824203,0.18000000715255737
39,1,0.5178915849410457,0.06957432809446573,0.5178915858268738,0.06957432627677917,0.4665069282054901,0.038352034986019135,35,-1.4720257788896562,0.49492427706718445,0.052149057388305664,0.20529311895370483,0.5178915858268738,0.06957432627677917,0.18000000715255737
40,1,0.47404576026077466,-0.096368736445018,0.4740457534790039,-0.09636873751878738,0.453327476978302,0.03824706748127937,35,-1.3131513758003726,0.4702933430671692,-0.08476727455854416,0.216251403093338,0.4740457534790039,-0.09636873751878738,0.18000000715255737
41,1,0.5361801960137094,0.05937962597778562,0.5361801981925964,0.05937962606549263,0.47366830706596375,0.03845875710248947,36,-1.648240549117327,0.5040947794914246,0.04294189438223839,0.19339413940906525,0.5361801981925964,0.05937962606549263,0.18000000715255737
42,1,0.4024975442098896,0.03837463919273931,0.4024975299835205,0.0383746400475502,0.4229772686958313,0.03503913804888725,36,-1.3135167543590054,0.4119046628475189,0.0177559033036232,0.2067229300737381,0.4024975299835205,0.0383746400475502,0.18000000715255737
43,0,0.45764500826314886,0.18360670096596227,0.4576449990272522,0.18360669910907745,0.4740470051765442,0.049507297575473785,120,-11.253517988026148,0.43363717198371887,0.1403314471244812,0.18135987222194672,0.4576449990272522,0.18360669910907745,0.18000000715255737
44,1,0.4297021107477021,0.007865692226499105,0.42970210313796997,0.007865692488849163,0.4282919466495514,0.03766832873225212,35,-1.175345965027808,0.43240416049957275,-0.010267676785588264,0.2129056751728058,0.42970210313796997,0.007865692488849163,0.18000000715255737
45,1,0.47184583921788326,0.01937292531658233,0.4718458354473114,0.01937292516231537,0.442565381526947,0.03461211919784546,35,-1.1684284199774257,0.46287983655929565,0.0003233267634641379,0.20747222006320953,0.4718458354473114,0.01937292516231537,0.18000000715255737
46,0,0.5499271397428623,0.11891233064354062,0.5499271154403687,0.11891233175992966,0.4913840591907501,0.05088554695248604,120,-11.344936231486505,0.5290710926055908,0.07249806076288223,0.18028414249420166,0.5499271154403687,0.11891233175992966,0.18000000715255737
47,1,0.4510711497510604,0.03273054725778396,0.4510711431503296,0.03273054584860802,0.43605419993400574,0.03574497997760773,35,-1.1631231336295622,0.44988584518432617,0.01286934781819582,0.20969565212726593,0.4510711431503296,0.03273054584860802,0.18000000715255737
48,1,0.5429180121391413,0.06777461256594408,0.5429180264472961,0.06777461618185043,0.47808220982551575,0.039970774203538895,37,-1.7917766369879242,0.506654679775238,0.05142740160226822,0.18392445147037506,0.5429180264472961,0.06777461618185043,0.18000000715255737
49,0,0.590997330390656,0.03427135780112295,0.5909973382949829,0.03427135944366455,0.5001389980316162,0.05098036676645279,120,-11.632554009109734,0.5685335397720337,-0.011492605321109295,0.18018706142902374,0.5909973382949829,0.03427135944366455,0.18000000715255737
50,1,0.5358156938086978,-0.19346088319421095,0.5358157157897949,-0.1934608817100525,0.50803142786026,0.03850053623318672,43,-2.7127339835464968,0.5428190231323242,-0.1567046344280243,0.18906770646572113,0.5358157157897949,-0.1934608817100525,0.18000000715255737
51,1,0.4296349787790327,-0.1139977359900001,0.42972227931022644,-0.11022582650184631,0.4431021809577942,0.037575654685497284,36,-1.3542867350578316,0.4290429949760437,-0.09338419884443283,0.21358315646648407,0.42972227931022644,-0.11022582650184631,0.18000000715255737
52,1,0.474809070582068,-0.11292371780558237,0.47480908036231995,-0.11292371898889542,0.4574125111103058,0.03439513221383095,36,-1.3891495478153244,0.4697266221046448,-0.09315360337495804,0.2076827883720398,0.47480908036231995,-0.11292371898889542,0.18000000715255737
53,1,0.5171892828619091,-0.13817094306364128,0.5171892642974854,-0.13817094266414642,0.48123136162757874,0.039949484169483185,37,-1.791372319012881,0.5082210302352905,-0.10204720497131348,0.19451233744621277,0.5171892642974854,-0.13817094266414642,0.18000000715255737
54,1,0.5075829810507473,-0.10990154593663548,0.50758296251297,-0.1099015474319458,0.46970751881599426,0.0333414226770401,36,-1.5075192068517218,0.4984027147293091,-0.08836972713470459,0.20374351739883423,0.50758296251297,-0.1099015474319458,0.18000000715255737
55,1,0.5702692327289197,-0.19093145381701412,0.5702692270278931,-0.19093145430088043,0.5235229730606079,0.038696665316820145,42,-2.9485416331887233,0.5678682923316956,-0.1559312343597412,0.1963294893503189,0.5702692270278931,-0.19093145430088043,0.18000000715255737
56,1,0.4064262317440741,0.007067156259808194,0.40642622113227844,0.0070671564899384975,0.42219987511634827,0.03209145367145538,36,-1.2489464075863346,0.4109787344932556,-0.01022917777299881,0.20664532482624054,0.40642622113227844,0.0070671564899384975,0.18000000715255737
57,1,0.4225135228358782,0.006613381493468629,0.42251351475715637,0.006613381672650576,0.42626717686653137,0.03871825337409973,35,-1.1956833209097404,0.4273000657558441,-0.01128023024648428,0.2140001654624939,0.42251351475715637,0.006613381672650576,0.18000000715255737
58,1,0.4178101445644833,0.12213317979583038,0.4178101420402527,0.12213318049907684,0.44216760993003845,0.03603704273700714,36,-1.4164723367989067,0.42310285568237305,0.10035116225481033,0.20821700990200043,0.4178101420402527,0.12213318049907684,0.18000000715255737
59,1,0.5581406200788855,-0.04039372385738843,0.5581406354904175,-0.04039372503757477,0.48271581530570984,0.03973587229847908,37,-1.8699050818383691,0.5188955664634705,-0.044894155114889145,0.18430237472057343,0.5581406354904175,-0.04039372503757477,0.18000000715255737
60,1,0.44108150285617614,-0.07420425800570873,0.4410814940929413,-0.07420425862073898,0.4379497766494751,0.03879876807332039,35,-1.2276199497282523,0.43921858072280884,-0.07317972183227539,0.21874047815799713,0.4410814940929413,-0.07420425862073898,0.18000000715255737
61,1,0.5650842152771859,-0.12271512258974285,0.5650842189788818,-0.12271512299776077,0.4999774694442749,0.039869945496320724,37,-2.1453590118885044,0.5408159494400024,-0.09334055334329605,0.19173875451087952,0.5650842189788818,-0.12271512299776077,0.18000000715255737
62,1,0.5898985111120794,0.04025987653009952,0.5898985266685486,0.04025987535715103,0.4999624788761139,0.039933912456035614,45,-2.7489383229613304,0.5574322938919067,0.01700841821730137,0.18017587065696716,0.5898985266685486,0.04025987535715103,0.18000000715255737
63,1,0.5880385629712409,-0.14913092949784465,0.5880385637283325,-0.1491309255361557,0.5191655158996582,0.03609122708439827,40,-2.7034571932256224,0.5646855235099792,-0.12161590903997421,0.18036897480487823,0.5880385637283325,-0.1491309255361557,0.18000000715255737
64,1,0.4140538493441571,-0.17215392554013267,0.4155637323856354,-0.1905594915151596,0.45761820673942566,0.03924065828323364,52,-3.017249136865141,0.4270574152469635,-0.1547042280435562,0.19105100631713867,0.4155637323856354,-0.1905594915151596,0.18000000715255737
65,1,0.43165455678379716,-0.14818616392744582,0.445745050907135,-0.14805783331394196,0.45366743206977844,0.037429552525281906,43,-1.9284565323591236,0.4344506859779358,-0.11290361732244492,0.17386896908283234,0.445745050907135,-0.14805783331394196,0.18000000715255737
66,0,0.5921925204926464,0.16179865477931216,0.592192530632019,0.1617986559867859,0.5251890420913696,0.062470678240060806,120,-13.198818761184812,0.5646443367004395,0.10573045909404755,0.18019957840442657,0.592192530632019,0.1617986559867859,0.18000000715255737
67,1,0.4801979266068898,0.04555020433986581,0.480197936296463,0.04555020481348038,0.44764572381973267,0.033897750079631805,35,-1.208839270770551,0.4704103469848633,0.027594389393925667,0.20703423023223877,0.480197936296463,0.04555020481348038,0.18000000715255737
68,1,0.4266947187417405,0.17573223334310034,0.42669472098350525,0.17573224008083344,0.4620877504348755,0.03777199611067772,38,-1.7611876739561563,0.4123211205005646,0.14273382723331451,0.19145548343658447,0.42669472098350525,0.17573224008083344,0.18000000715255737
69,1,0.4056465249250367,0.09071076404163614,0.40564653277397156,0.09071076661348343,0.4315980076789856,0.03595970198512077,36,-1.3811705978214714,0.41548952460289,0.06977587193250656,0.20753082633018494,0.40564653277397156,0.09071076661348343,0.18000000715255737
70,1,0.4945418176548639,-0.17506669097681718,0.49454182386398315,-0.17506669461727142,0.48387402296066284,0.036061856895685196,44,-2.305715405046941,0.49857521057128906,-0.13962975144386292,0.17466969788074493,0.49454182386398315,-0.17506669461727142,0.18000000715255737
71,1,0.5960088982325094,-0.07471440315780983,0.5961399674415588,-0.0749763697385788,0.5073639750480652,0.03845896199345589,41,-2.60250334367156,0.5594093799591064,-0.08157036453485489,0.17076700925827026,0.5961399674415588,-0.0749763697385788,0.18006619811058044
72,1,0.42529813312683323,0.042788162288036,0.42529812455177307,0.04278816282749176,0.42911744117736816,0.039966266602277756,35,-1.2283371889591237,0.4329831600189209,0.02199968881905079,0.2132578194141388,0.42529812455177307,0.04278816282749176,0.18000000715255737
73,1,0.40593540603491723,-0.06554722046196507,0.4059354066848755,-0.06554722040891647,0.42708534002304077,0.03312351182103157,36,-1.270649585723878,0.40595459938049316,-0.06499139964580536,0.21311885118484497,0.4059354066848755,-0.06554722040891647,0.18000000715255737
74,0,0.5921527887918825,0.15074980591239134,0.5921527743339539,0.1507498025894165,0.5218693017959595,0.061090171337127686,120,-12.974794413223867,0.5658612251281738,0.09560704231262207,0.18019850552082062,0.5921527743339539,0.1507498025894165,0.18000000715255737
75,1,0.44803424569130856,0.023135041060271394,0.44803425669670105,0.023135041818022728,0.4344438910484314,0.03585178405046463,35,-1.1557609799504291,0.44684097170829773,0.003676020773127675,0.21008776128292084,0.44803425669670105,0.023135041818022728,0.18000000715255737
76,0,0.5580716029192545,0.19551810661807967,0.5580716133117676,0.1955181062221527,0.519206702709198,0.06342118233442307,120,-13.179353833422066,0.5309996604919434,0.138166606426239,0.18040154874324799,0.5580716133117676,0.1955181062221527,0.18000000715255737
77,1,0.44088768961855707,0.006607938906872057,0.4408876895904541,0.006607939023524523,0.4316079914569855,0.03632952272891998,35,-1.1530939809978022,0.43994224071502686,-0.01160996500402689,0.2114173322916031,0.4408876895904541,0.006607939023524523,0.18000000715255737
78,1,0.482299052486701,0.04410883484417766,0.4822990596294403,0.044108834117650986,0.44831863045692444,0.033924076706171036,35,-1.2134269092977057,0.47179773449897766,0.02615620754659176,0.20680053532123566,0.4822990596294403,0.044108834117650986,0.18000000715255737
79,1,0.42009032538609736,-0.10401035705282556,0.4212205111980438,-0.09517442435026169,0.4380916357040405,0.035358794033527374,36,-1.3020149108767507,0.42017605900764465,-0.08546648919582367,0.21398396790027618,0.4212205111980438,-0.09517442435026169,0.18000000715255737
80,1,0.41756655880255156,0.06663473373729994,0.41756656765937805,0.06663473695516586,0.43009528517723083,0.033435240387916565,36,-1.28788923189044,0.4237150549888611,0.044841218739748,0.20459988713264465,0.41756656765937805,0.06663473695516586,0.18000000715255737
81,1,0.4919608663371434,0.11545579986560633,0.4919608533382416,0.11545579880475998,0.4646013677120209,0.034562982618808746,36,-1.4797312507033347,0.4723645746707916,0.09508062154054642,0.19988562166690826,0.4919608533382416,0.11545579880475998,0.18000000715255737
82,0,0.5528295340822578,0.1184238415962765,0.5528295636177063,0.11842384189367294,0.4927148222923279,0.051278967410326004,120,-11.403882656246427,0.5318806171417236,0.07162005454301834,0.18028201162815094,0.5528295636177063,0.11842384189367294,0.18000000715255737
83,1,0.467989048512375,-0.18536615349091654,0.467989057302475,-0.18536615371704102,0.47811388969421387,0.03919200226664543,46,-2.5113996797800064,0.4760674238204956,-0.14702510833740234,0.17915312945842743,0.467989057302475,-0.18536615371704102,0.18000000715255737
84,1,0.5813543127779293,-0.03302359528443688,0.5813543200492859,-0.03302359580993652,0.4946425259113312,0.03964158520102501,51,-2.834656543135644,0.5520492792129517,-0.05968475714325905,0.18136103451251984,0.5813543200492859,-0.03302359580993652,0.18000000715255737
85,0,0.5856538698297259,-0.002390055171667488,0.5856538414955139,-0.0023900552187114954,0.4959474503993988,0.046167269349098206,120,-11.260368697792291,0.5620852112770081,-0.04208790883421898,0.18013028800487518,0.5856538414955139,-0.0023900552187114954,0.18000000715255737
86,1,0.4795685727134471,0.13477337400515693,0.47956857085227966,0.1347733736038208,0.465035617351532,0.03631511330604553,36,-1.5144743695855158,0.462396502494812,0.11149182915687561,0.20195171236991882,0.47956857085227966,0.1347733736038208,0.18000000715255737
87,1,0.553108835053769,-0.10126798333090324,0.553108811378479,-0.1012679859995842,0.4890155792236328,0.036360882222652435,36,-1.8598201540112473,0.5318079590797424,-0.07996576279401779,0.20036180317401886,0.553108811378479,-0.1012679859995842,0.18000000715255737
88,1,0.42302174102743784,-0.01887787034033317,0.42302173376083374,-0.018877869471907616,0.4267716109752655,0.03824335336685181,35,-1.1862278611958024,0.4244237542152405,-0.03379583731293678,0.21518583595752716,0.42302173376083374,-0.018877869471907616,0.18000000715255737
89,1,0.48813079949557575,-0.1254743536347206,0.4881308078765869,-0.12547434866428375,0.4656889736652374,0.03859415650367737,36,-1.5140403553843491,0.4837435781955719,-0.0978960171341896,0.20664013922214508,0.4881308078765869,-0.12547434866428375,0.18000000715255737
90,1,0.4899902279082752,0.12759114112008269,0.489990234375,0.12759114801883698,0.4669891595840454,0.036210477352142334,36,-1.5282348956167713,0.47005167603492737,0.10557597130537033,0.2007119506597519,0.489990234375,0.12759114801883698,0.18000000715255737
91,1,0.5936640561531594,0.05193377380645803,0.5936640501022339,0.05193377286195755,0.5031610727310181,0.038649577647447586,45,-2.8244714638590764,0.5609291791915894,0.0313858687877655,0.18004049360752106,0.5936640501022339,0.05193377286195755,0.18000000715255737
92,1,0.4941119317469856,-0.011707891546950261,0.49411192536354065,-0.011707891710102558,0.45106735825538635,0.03576771542429924,35,-1.2431594346463681,0.4757491648197174,-0.027387049049139023,0.20638754963874817,0.49411192536354065,-0.011707891710102558,0.18000000715255737
93,1,0.4262945622440901,0.1432736130484344,0.42629456520080566,0.14327360689640045,0.45063841342926025,0.03750941529870033,36,-1.4864004591107385,0.4271467626094818,0.11826298385858536,0.2079409956932068,0.42629456520080566,0.14327360689640045,0.18000000715255737
94,1,0.44916513413367803,0.07911760598476247,0.44916513562202454,0.07911760360002518,0.441345751285553,0.037288110703229904,35,-1.2418708944320676,0.44960540533065796,0.058788955211639404,0.21125629544258118,0.44916513562202454,0.07911760360002518,0.18000000715255737
95,1,0.4581187944779322,0.1696211394245779,0.4581187963485718,0.16962113976478577,0.4689599275588989,0.03949100896716118,38,-1.7670907635986763,0.4356204867362976,0.13809451460838318,0.18770959973335266,0.4581187963485718,0.16962113976478577,0.18000000715255737
96,0,0.5800662129422287,0.14738805241267844,0.5800662040710449,0.1473880559206009,0.5143917202949524,0.05863239988684654,120,-12.566327206119896,0.5552918314933777,0.09424732625484467,0.18022684752941132,0.5800662040710449,0.1473880559206009,0.18000000715255737
97,1,0.47560633281118986,-0.14207567520306244,0.4756063222885132,-0.14207567274570465,0.465755432844162,0.03840980306267738,38,-1.6636932587623585,0.46957486867904663,-0.10574468225240707,0.19090843200683594,0.4756063222885132,-0.14207567274570465,0.18000000715255737
98,0,0.533837889502093,0.12127360799565617,0.5338462591171265,0.12127509713172913,0.48422616720199585,0.04922480136156082,120,-11.086497338563197,0.5133888721466064,0.07650277018547058,0.1801227331161499,0.5338462591171265,0.12127509713172913,0.18000000715255737
99,1,0.43235972536838735,-0.0400376177718646,0.4323597252368927,-0.0400376170873642,0.4308529794216156,0.03677349165081978,35,-1.1672889389097705,0.4305258095264435,-0.04931924119591713,0.21553559601306915,0.4323597252368927,-0.0400376170873642,0.18000000715255737
100,1,0.5312832425626516,-0.14871495204781784,0.5312832593917847,-0.14871494472026825,0.4906439185142517,0.038641463965177536,39,-2.049179778397084,0.520489513874054,-0.11162779480218887,0.17890401184558868,0.5312832593917847,-0.14871494472026825,0.18000000715255737
