episode,global_step,episode_reward,episode_length,success,final_distance,moving_reward_20,success_rate_20,alpha,critic_loss,actor_loss
208,16387,4.011263753771782,14,1,0.033223703503608704,-0.5049612513410391,0.9,0.006913291290402412,0.05608867108821869,0.04278477281332016
209,16412,2.101345960348845,25,1,0.03344335779547691,-0.329637216955656,0.9,0.00691313948482275,0.11986586451530457,-0.14462590217590332
210,16443,0.4067292366921915,31,1,0.029128272086381912,-0.3809984464424194,0.9,0.006948011461645365,0.07461653649806976,0.07189881801605225
211,16563,-10.6266642351728,120,0,0.08197961002588272,-0.7521656236236449,0.85,0.006973764859139919,0.06703805923461914,0.07038009911775589
212,16683,-11.988838383257386,120,0,0.07277724891901016,-1.4550205172856803,0.8,0.006971796974539757,0.028892960399389267,-0.15114077925682068
213,16724,-0.6054511828348037,41,1,0.03450212627649307,-1.4368378659726588,0.8,0.006963640451431274,0.10149388760328293,-0.06170353293418884
214,16771,-0.8640810472890719,47,1,0.034711215645074844,-1.0234405278298075,0.85,0.006976572331041098,0.013454294763505459,0.012988120317459106
215,16827,-3.923923688679932,56,1,0.03190199285745621,-1.3966014593350704,0.85,0.00698948185890913,0.04094984754920006,0.15152418613433838
216,16859,0.3086357547342775,32,1,0.03462868928909302,-1.3745819589602761,0.85,0.007008544635027647,0.09032756090164185,0.06850285083055496
217,16886,1.606684075593948,27,1,0.0343235582113266,-1.3040009468975478,0.85,0.007030391599982977,0.07381188869476318,0.14180424809455872
218,16919,1.3248833468556414,33,1,0.03325360268354416,-1.272613952125888,0.85,0.007057254668325186,0.09358514100313187,-0.14244525134563446
219,16952,0.42445666685700445,33,1,0.03292175009846687,-0.6023396293944678,0.9,0.007083420641720295,0.012321900576353073,-0.006587423384189606
220,16984,0.14189550762996106,32,1,0.033743590116500854,-0.48104355446482067,0.9,0.007108604535460472,0.05505937337875366,0.0020079314708709717
221,17008,2.784282547831536,24,1,0.03460850939154625,-0.4556954124965705,0.9,0.007122267968952656,0.016088467091321945,-0.26579442620277405
222,17042,0.514215372279283,34,1,0.03367476910352707,-0.4109032579199411,0.9,0.007121093105524778,0.06891414523124695,-0.022200237959623337
223,17066,2.0304510471224795,24,1,0.030549362301826477,-0.384444174526725,0.9,0.007124615367501974,0.08468952775001526,-0.26917457580566406
224,17090,2.246935884803534,24,1,0.031600017100572586,-0.3905320093096232,0.9,0.007132368627935648,0.052935391664505005,-0.097124844789505
225,17106,3.7917060390114785,16,1,0.029387563467025757,-0.26158585073659213,0.9,0.0071473075076937675,0.07488907873630524,0.018972493708133698
226,17141,-0.38836210742592847,35,1,0.026761500164866447,-0.2543744774111545,0.9,0.007161147426813841,0.01917983591556549,-0.26810726523399353
227,17166,2.3404371322691433,25,1,0.03154420107603073,-0.21816991594294094,0.9,0.00718989223241806,0.09208761155605316,-0.22229084372520447
228,17185,3.2296776592731478,19,1,0.031079409644007683,-0.2572492206678725,0.9,0.0072240447625517845,0.14032097160816193,-0.3083508610725403
229,17211,1.7168209451436995,26,1,0.0333770290017128,-0.27647547142813,0.9,0.007236256264150143,0.025212246924638748,-0.15356773138046265
230,17277,-2.5156518467515703,66,1,0.03353596478700638,-0.4225945256003179,0.9,0.007271741051226854,0.27292564511299133,-0.32461464405059814
231,17306,1.0421131516993039,29,1,0.03385171294212341,0.1608443437432872,0.95,0.007305188570171595,0.09766045957803726,-0.33739253878593445
232,17331,1.863046707361936,25,1,0.03129351884126663,0.8534385982742533,1.0,0.0073450286872684956,0.02115301415324211,-0.3172440528869629
233,17376,-1.262448675408959,45,1,0.03442917391657829,0.8205887236455457,1.0,0.007380713243037462,0.05349022150039673,-0.020152460783720016
234,17403,1.1176158498227595,27,1,0.034249063581228256,0.919673568501137,1.0,0.007380579598248005,0.09656763076782227,-0.3049617409706116
235,17440,-0.28815486237406684,37,1,0.031391650438308716,1.1014620098164305,1.0,0.007403758820146322,0.06991985440254211,-0.20963624119758606
236,17456,3.772020203769207,16,1,0.027765030041337013,1.2746312322681768,1.0,0.007417437620460987,0.1458531767129898,-0.3600902557373047
237,17476,3.2289505803585055,20,1,0.033763714134693146,1.3557445575064047,1.0,0.007435767445713282,0.11061706393957138,-0.1091928780078888
238,17534,-2.547743855845182,58,1,0.03376273065805435,1.1621131973713634,1.0,0.007467073854058981,0.017922010272741318,-0.38574540615081787
239,17580,-0.905664485991001,46,1,0.03380179777741432,1.0956071397289635,1.0,0.0074888961389660835,0.02008664980530739,-0.22293858230113983
240,17632,-2.2679141400754466,52,1,0.03330647200345993,0.9751166573436928,1.0,0.007500790059566498,0.01729397289454937,-0.2530065178871155
241,17657,2.3057558274269105,25,1,0.02880769409239292,0.9511903213234618,1.0,0.007519623264670372,0.020523931831121445,0.21137544512748718
242,17677,2.9511685711145406,20,1,0.03268250450491905,1.0730379812652244,1.0,0.007537472061812878,0.03542506322264671,-0.3812239170074463
243,17714,-1.317888178974389,37,1,0.02809644117951393,0.9056210199603809,1.0,0.007565371226519346,0.06206873804330826,-0.22967495024204254
244,17762,-1.019742333367467,48,1,0.03282066062092781,0.742287109051831,1.0,0.0075851078145205975,0.031934820115566254,-0.1873069703578949
245,17791,0.8413569085299972,29,1,0.030139129608869553,0.5947696525277568,1.0,0.0076086251065135,0.03385914862155914,-0.3000274896621704
246,17829,-1.2449812291562585,38,1,0.03003290481865406,0.5519386964412407,1.0,0.0076493569649755955,0.05777112394571304,-0.3311508893966675
247,17861,-0.32724092587828846,32,1,0.032870762050151825,0.418554793533869,1.0,0.0076609463430941105,0.09556681662797928,-0.43969595432281494
248,17881,2.782447614371776,20,1,0.033398278057575226,0.3961932912888003,1.0,0.007673409767448902,0.08065828680992126,-0.5884543657302856
249,17909,1.8007908049225803,28,1,0.03489086776971817,0.40039178427774436,1.0,0.007702326402068138,0.019461097195744514,-0.23390311002731323
250,17944,-1.148823747783899,35,1,0.02937871403992176,0.46873318922612794,1.0,0.007720877416431904,0.09250551462173462,-0.4441956877708435
251,17964,3.106975809931755,20,1,0.030991587787866592,0.5719763221377505,1.0,0.007726929150521755,0.054061561822891235,-0.3777540922164917
252,17992,0.728378709554673,28,1,0.03284897282719612,0.5152429222473873,1.0,0.007750807795673609,0.014935432001948357,-0.4658085107803345
253,18007,3.917964935302735,15,1,0.034716151654720306,0.774263602782972,1.0,0.007777749560773373,0.021159326657652855,-0.25396496057510376
254,18033,1.2812683323025698,26,1,0.03352300450205803,0.7824462269069625,1.0,0.007797159254550934,0.12383610755205154,-0.4995937645435333
255,18070,0.3630473358184103,37,1,0.03390408679842949,0.8150063368165865,1.0,0.007853495888411999,0.021215815097093582,-0.5017940402030945
256,18100,0.30866768598556416,30,1,0.030825473368167877,0.6418387109274043,1.0,0.007855387404561043,0.02267962507903576,-0.4613351821899414
257,18126,2.1295584541559216,26,1,0.03359124809503555,0.586869104617275,1.0,0.007884858176112175,0.04908035695552826,-0.4691207706928253
258,18164,-0.7137475982308379,38,1,0.03348230943083763,0.6785689174979923,1.0,0.007923062890768051,0.06090831011533737,-0.39933666586875916
259,18193,1.0102071642875683,29,1,0.030508365482091904,0.7743625000119208,1.0,0.007945967838168144,0.08516673743724823,-0.3318871259689331
260,18218,3.365730191171169,25,1,0.034503161907196045,1.0560447165742513,1.0,0.007946059107780457,0.0805453360080719,-0.35277989506721497
261,18237,3.5038668243587017,19,1,0.03461566939949989,1.1159502664208412,1.0,0.00796182919293642,0.026784978806972504,-0.4448259472846985
262,18249,4.298394942432642,12,1,0.03168616443872452,1.1833115849867462,1.0,0.007978669367730618,0.014465156011283398,-0.21667474508285522
263,18288,-2.250266753584148,39,1,0.02719041518867016,1.1366926562562583,1.0,0.007986225187778473,0.04894674941897392,-0.7037727236747742
264,18320,0.3060790047049533,32,1,0.027387229725718498,1.202983723159879,1.0,0.00801942404359579,0.022617483511567116,-0.49646657705307007
265,18440,-10.966646689772606,120,0,0.0890904888510704,0.612583543244749,0.95,0.008048412390053272,0.017432555556297302,-0.5212303400039673
266,18467,1.9454323671758167,27,1,0.03253168985247612,0.7721042230613532,0.95,0.00805145688354969,0.0417112335562706,-0.3688299059867859
267,18501,0.0010670997202399946,34,1,0.033165134489536285,0.7885196243412794,0.95,0.008068759925663471,0.02406470850110054,-0.4010111093521118
268,18528,1.5150618509948255,27,1,0.032606132328510284,0.7251503361724317,0.95,0.008066012524068356,0.025244958698749542,-0.4280558228492737
269,18648,-8.710659393364331,120,0,0.058983225375413895,0.19957782625808634,0.9,0.008117116056382656,0.015034692361950874,-0.6980721950531006
270,18683,0.6454054932296271,35,1,0.034126922488212585,0.28928928830876255,0.9,0.008150129579007626,0.08158337324857712,-0.500340461730957
271,18712,1.3811513891071074,29,1,0.030583521351218224,0.20299806726753022,0.9,0.008209513500332832,0.10465450584888458,-0.45457547903060913
272,18734,2.727500450164079,22,1,0.03150605037808418,0.30295415429800043,0.9,0.008243181742727757,0.04213311895728111,-0.5956510901451111
273,18755,2.9108754290640357,21,1,0.03141274303197861,0.2525996789860655,0.9,0.008277240209281445,0.019027583301067352,-0.6034755706787109
274,18794,-0.3027500075101832,39,1,0.03167978301644325,0.17339876199542775,0.9,0.008324242196977139,0.04592776298522949,-0.5185432434082031
275,18825,0.9358178496360772,31,1,0.030704112723469734,0.20203728768631118,0.9,0.008362391032278538,0.031151749193668365,-0.5765866041183472
276,18853,1.3010330109298223,28,1,0.030043987557291985,0.251655553933524,0.9,0.008378048427402973,0.02072528563439846,-0.46564918756484985
277,18890,-0.8727967120707047,37,1,0.029354438185691833,0.10153779562219271,0.9,0.008425205014646053,0.05284753814339638,-0.8997978568077087
278,18916,1.6779581724107264,26,1,0.030387548729777336,0.22112308415427084,0.9,0.008438671007752419,0.06717899441719055,-0.44536587595939636
279,18932,3.7432796831429007,16,1,0.02539122849702835,0.3577767100970376,0.9,0.008468116633594036,0.0350533090531826,-0.8528157472610474
280,18957,1.9273729822039605,25,1,0.034086596220731735,0.2858588496486771,0.9,0.008493885397911072,0.027434147894382477,-0.882024347782135
281,18984,1.6781398442387574,27,1,0.03347529098391533,0.1945725006426799,0.9,0.008527357131242752,0.01970793306827545,-0.5823219418525696
282,19017,0.5257677933573728,33,1,0.03470950573682785,0.005941143188916342,0.9,0.008553664200007915,0.07863408327102661,-0.785070538520813
283,19058,-0.3538611332327113,41,1,0.03302019461989403,0.10076142420648823,0.9,0.008586401119828224,0.033519092947244644,-0.665545642375946
284,19083,2.0392577356100077,25,1,0.03015500120818615,0.18742036075174087,0.9,0.008596135303378105,0.06009707972407341,-0.43798309564590454
285,19101,3.2140924048423765,18,1,0.03292402625083923,0.8964573154824901,0.95,0.008609561249613762,0.02830108441412449,-0.5831316709518433
286,19121,2.7302133698761466,20,1,0.032134998589754105,0.9356963656175065,0.95,0.008615804836153984,0.012860121205449104,-0.7363842725753784
287,19152,0.26093814074993293,31,1,0.03143511340022087,0.9486899176689911,0.95,0.00863142590969801,0.18634817004203796,-0.7627856731414795
288,19174,2.5306249579787248,22,1,0.03406979516148567,0.9994680730181861,0.95,0.008633051998913288,0.01569400727748871,-0.8143982887268066
289,19209,-0.8410891352593906,35,1,0.03386626020073891,1.3929465859234331,1.0,0.008663667365908623,0.02902258187532425,-1.016107439994812
290,19229,3.0320226091146467,20,1,0.027584804221987724,1.512277441717684,1.0,0.008687876164913177,0.01823261007666588,-0.6640903353691101
291,19261,0.5472897103428851,32,1,0.03378228470683098,1.470584357779473,1.0,0.008708855137228966,0.02569488063454628,-0.4178415536880493
292,19304,0.6200024335086347,43,1,0.034357067197561264,1.3652094569467008,1.0,0.00870771799236536,0.23591995239257812,-0.9050205945968628
293,19336,-0.12523847803473576,32,1,0.030320938676595688,1.2134037615917623,1.0,0.00870591588318348,0.038958460092544556,-0.7838524580001831
294,19354,3.45750025704503,18,1,0.031432632356882095,1.401416274819523,1.0,0.008725577965378761,0.04413636773824692,-0.6638336181640625
295,19386,1.4900676673650741,32,1,0.031927745789289474,1.4291287657059728,1.0,0.008775846101343632,0.05087051913142204,-0.5525002479553223
296,19415,1.6503734074532983,29,1,0.033308010548353195,1.4465957855321467,1.0,0.008816606365144253,0.1524108648300171,-0.6100831627845764
297,19449,-1.6193688444793235,34,1,0.03268803656101227,1.4092671789117155,1.0,0.0088764987885952,0.044163405895233154,-0.9099776744842529
298,19475,1.5844425714015977,26,1,0.033860981464385986,1.4045913988612595,1.0,0.008908712305128574,0.02180243842303753,-0.6059839725494385
299,19511,-1.1157105158269403,36,1,0.03325076773762703,1.1616418889127673,1.0,0.008980566635727882,0.020211268216371536,-0.6655737161636353
300,19542,0.8091268834471705,31,1,0.03152347356081009,1.1057295839749277,1.0,0.009020962752401829,0.023932669311761856,-0.7055537700653076
301,19559,3.531332692652941,17,1,0.03235617280006409,1.198389226395637,1.0,0.009057046845555305,0.1435060203075409,-1.1301136016845703
302,19598,1.7592008060961968,39,1,0.033338259905576706,1.260060877032578,1.0,0.00906358752399683,0.02682376280426979,-0.6458865404129028
303,19646,-1.1067554224282539,48,1,0.034847065806388855,1.222416162572801,1.0,0.009150342084467411,0.017390970140695572,-0.8900151252746582
304,19676,0.38700295120477435,30,1,0.033765826374292374,1.1398034233525394,1.0,0.009147662669420242,0.023409979417920113,-0.8448587656021118
305,19708,-0.2609399628639206,32,1,0.03054967150092125,0.9660518049672244,1.0,0.00918346643447876,0.018358668312430382,-0.8239443898200989
306,19726,3.3045656429231163,18,1,0.030823562294244766,0.9947694186195729,1.0,0.009200683794915676,0.027913786470890045,-0.8471131324768066
307,19754,0.7535023680329314,28,1,0.028443044051527977,1.0193976299837229,1.0,0.009214790537953377,0.013835801742970943,-0.8627798557281494
308,19790,-0.10255440011620554,36,1,0.032354846596717834,0.8877386620789764,1.0,0.009209765121340752,0.026029640808701515,-0.8945205211639404
309,19808,3.361711343675852,18,1,0.0337197408080101,1.0978786860257383,1.0,0.009229240007698536,0.04249994456768036,-0.580085039138794
310,19849,-0.318106902837755,41,1,0.03389349952340126,0.9303722104281185,1.0,0.009249100461602211,0.014261824078857899,-0.9171499609947205
311,19871,2.323100948929787,22,1,0.033663202077150345,1.0191627723574634,1.0,0.00927211157977581,0.06378822028636932,-0.960371732711792
312,19896,2.093609213680028,25,1,0.03310529887676239,1.0928431113660335,1.0,0.009297201409935951,0.023148436099290848,-1.037604570388794
313,19916,2.9886335046589374,20,1,0.029245691373944283,1.248536710500717,1.0,0.009317846968770027,0.02731521800160408,-0.8670035600662231
314,19948,0.6708376082777976,32,1,0.03421498462557793,1.1092035780623553,1.0,0.009340080432593822,0.03596346452832222,-1.101667881011963
315,19975,1.5431664131581777,27,1,0.02935785986483097,1.1118585153520104,1.0,0.009364965371787548,0.014113737270236015,-0.8765968084335327
316,20009,-1.5374228440225117,34,1,0.024912308901548386,0.9524687027782199,1.0,0.00937589816749096,0.052045829594135284,-1.1105303764343262
317,20041,-0.4489397844672194,32,1,0.03458807244896889,1.0109901557788252,1.0,0.009407389909029007,0.037149399518966675,-0.9151269793510437
318,20099,-3.3361741005256755,58,1,0.03293561562895775,0.7649593221824617,1.0,0.00943811796605587,0.016397526487708092,-0.79020756483078
319,20150,1.7988526070117952,51,1,0.03348938003182411,0.9106874783243984,1.0,0.009478356689214706,0.05604379251599312,-1.1399996280670166
320,20187,-1.8114824378490457,37,1,0.031996916979551315,0.7796570122595873,1.0,0.009495931677520275,0.015011881478130817,-0.8976219892501831
321,20208,2.8298734673857693,21,1,0.032321248203516006,0.7445840509962288,1.0,0.009537444449961185,0.14555594325065613,-0.9970214366912842
322,20237,0.8994311991333959,29,1,0.03469698503613472,0.7015955706480888,1.0,0.009550237096846104,0.019852306693792343,-1.026688575744629
323,20262,1.6776828674972069,25,1,0.03464304655790329,0.8408174851443618,1.0,0.009563361294567585,0.028807833790779114,-1.2152460813522339
324,20292,0.5938660693168627,30,1,0.03203779086470604,0.8511606410499664,1.0,0.009565011598169804,0.05516810715198517,-1.0736236572265625
325,20326,-0.05577544007450452,34,1,0.034903693944215775,0.8614188671894369,1.0,0.00958422850817442,0.013994144275784492,-1.0663564205169678
326,20366,0.10703659553080591,40,1,0.03470860421657562,0.7015424148198215,1.0,0.009612430818378925,0.0647958442568779,-1.3550341129302979
327,20396,0.5808088181912909,30,1,0.033424749970436096,0.6929077373277395,1.0,0.00962782558053732,0.01581927388906479,-1.0970265865325928
328,20421,1.6027725319564343,25,1,0.031155018135905266,0.7781740839313716,1.0,0.009639691561460495,0.04537762701511383,-1.1952331066131592
329,20450,0.8801112104207283,29,1,0.033746570348739624,0.6540940772686152,1.0,0.009634709917008877,0.011149626225233078,-1.3491802215576172
330,20477,1.4814933094382288,27,1,0.03156273066997528,0.7440740878824144,1.0,0.009651055559515953,0.03735224902629852,-1.2285726070404053
331,20514,-2.209581071734428,37,1,0.028368933126330376,0.5174399868492038,1.0,0.009677383117377758,0.03551284968852997,-1.3293044567108154
332,20557,-0.3158966855704781,43,1,0.03400798887014389,0.3969646918866784,1.0,0.009663158096373081,0.036389559507369995,-1.5739028453826904
333,20581,2.4965879565477374,24,1,0.02926943264901638,0.37236241448111834,1.0,0.009647628292441368,0.025060519576072693,-1.1692686080932617
334,20603,2.5313764262199396,22,1,0.03298104926943779,0.4653893553782254,1.0,0.009628087282180786,0.01761247217655182,-1.1783397197723389
335,20636,-0.20234371915459803,33,1,0.030959583818912506,0.3781138487625867,1.0,0.009602407924830914,0.03183451667428017,-1.5374928712844849
336,20663,1.5158346493542187,27,1,0.029336757957935333,0.5307767234314231,1.0,0.00963082816451788,0.018905695527791977,-1.6928725242614746
337,20687,2.179921032339335,24,1,0.031058769673109055,0.6622197642717509,1.0,0.009632830508053303,0.02256239950656891,-1.383995532989502
338,20718,0.1641605722904229,31,1,0.03405389562249184,0.8372364979125558,1.0,0.009609713219106197,0.05807388946413994,-1.1809804439544678
339,20745,1.2706871896982186,27,1,0.030145350843667984,0.810828227046877,1.0,0.009641332551836967,0.01544997002929449,-0.8750760555267334
340,20767,2.299929332435132,22,1,0.03385380282998085,1.016398815561086,1.0,0.009621212258934975,0.01924462802708149,-1.3423984050750732
341,20791,1.9932938754558571,24,1,0.03197669982910156,0.9745698359645903,1.0,0.009614095091819763,0.028320206329226494,-1.269478678703308
342,20834,-1.0290063309669515,43,1,0.03403894975781441,0.878147959459573,1.0,0.00959551427513361,0.017526980489492416,-1.6574747562408447
343,20861,1.5631054812669758,27,1,0.030842015519738197,0.8724190901480615,1.0,0.009562891907989979,0.026551589369773865,-1.5093379020690918
344,20895,-0.6108950215578055,34,1,0.031718481332063675,0.812181035604328,1.0,0.009565828368067741,0.012246137484908104,-1.2917729616165161
345,20924,0.39027761697769137,29,1,0.03293651342391968,0.8344836884569379,1.0,0.009552386589348316,0.016607731580734253,-1.0476162433624268
346,20948,3.165992155820131,24,1,0.03332255780696869,0.987431466471404,1.0,0.009517095983028412,0.06057100370526314,-1.3998180627822876
347,20970,2.4102528537809853,22,1,0.03455410525202751,1.0789036682508888,1.0,0.009492233395576477,0.024425439536571503,-1.3154041767120361
348,21003,0.6783704462647426,33,1,0.03423859924077988,1.0326835639663041,1.0,0.009486517868936062,0.05621769279241562,-1.4791522026062012
349,21031,1.1898595650494106,28,1,0.031338855624198914,1.0481709816977385,1.0,0.009492708370089531,0.02200961485505104,-1.6929253339767456
350,21047,3.7249836103618144,16,1,0.034781910479068756,1.1603454967439175,1.0,0.009495822712779045,0.028746208176016808,-1.718894124031067
351,21086,-1.0134557799994957,39,1,0.02982410043478012,1.2201517613306643,1.0,0.009485265240073204,0.012440957129001617,-1.2293421030044556
352,21107,2.862640511095524,21,1,0.02899945341050625,1.379078621163964,1.0,0.009480766020715237,0.08100207149982452,-1.2896616458892822
353,21131,1.7145709639787667,24,1,0.033539824187755585,1.3399777715355157,1.0,0.009458472952246666,0.01448795199394226,-1.2829657793045044
354,21174,-1.0498155423998838,43,1,0.03342744708061218,1.1609181731045246,1.0,0.009443754330277443,0.019939862191677094,-1.5872031450271606
355,21202,1.2342166832089423,28,1,0.033337946981191635,1.2327461932227015,1.0,0.009436430409550667,0.02104870229959488,-1.320483922958374
356,21234,0.5115196770429593,32,1,0.030042294412851334,1.1825304446071383,1.0,0.00941393245011568,0.08519391715526581,-1.3095557689666748
357,21268,-1.1683852878212955,34,1,0.03445817530155182,1.0151151285991071,1.0,0.009398198686540127,0.021927181631326675,-1.599117636680603
358,21298,0.49143412992358293,30,1,0.03407507389783859,1.0314788064807652,1.0,0.009397624991834164,0.04472770169377327,-1.4070124626159668
359,21316,3.6953430236876015,18,1,0.0347260944545269,1.1527115981802343,1.0,0.00938042439520359,0.016988005489110947,-1.3498587608337402
360,21342,1.4235235096514232,26,1,0.033005762845277786,1.1088913070410489,1.0,0.00937702041119337,0.02199675515294075,-1.5728297233581543
361,21360,3.292679163813591,18,1,0.03494303673505783,1.1738605714589356,1.0,0.0093608433380723,0.015658866614103317,-1.6015806198120117
362,21378,3.8683266745507723,18,1,0.03478720039129257,1.418727221734822,1.0,0.009378903545439243,0.012319746427237988,-1.55575430393219
363,21412,0.22840950623154566,34,1,0.0327429361641407,1.3519924229830504,1.0,0.00940436590462923,0.04774860292673111,-1.5855233669281006
364,21435,2.7534168179333216,23,1,0.032663408666849136,1.5202080149576065,1.0,0.009398180991411209,0.022683415561914444,-1.531938076019287
365,21468,-1.049610553979874,33,1,0.028756871819496155,1.4482136064097282,1.0,0.00935372244566679,0.040071144700050354,-1.379547119140625
366,21486,3.4402852801978594,18,1,0.0318789966404438,1.4619282626286147,1.0,0.009329722262918949,0.061918482184410095,-1.5127757787704468
367,21553,-1.5622260577976723,67,1,0.034837815910577774,1.2633043170496818,1.0,0.009258083999156952,0.01854594610631466,-1.7775464057922363
368,21581,1.019456487298013,28,1,0.032876186072826385,1.2803586191013452,1.0,0.009242495521903038,0.012091060169041157,-1.7763258218765259
369,21621,-1.190513692647218,40,1,0.03451086953282356,1.1613399562165136,1.0,0.009238640777766705,0.015781236812472343,-1.6701496839523315
370,21655,0.026117193847892572,34,1,0.031023094430565834,0.9763966353908176,1.0,0.009241091087460518,0.016699479892849922,-1.6470727920532227
371,21674,3.2568323774635792,19,1,0.030250558629631996,1.1899110432639712,1.0,0.009261068888008595,0.023362761363387108,-1.6870102882385254
372,21701,1.3265591955184939,27,1,0.03433030843734741,1.1131069774851199,1.0,0.009247918613255024,0.02468040958046913,-1.583605408668518
373,21731,0.7677140401303761,30,1,0.03458874672651291,1.0657641312927004,1.0,0.009224990382790565,0.015026921406388283,-1.5105336904525757
374,21756,1.9085205024480825,25,1,0.029788590967655182,1.2136809335350986,1.0,0.009235033765435219,0.014827607199549675,-1.5251200199127197
375,21793,-0.21879909493029093,37,1,0.03331545740365982,1.1410301446281372,1.0,0.0092114033177495,0.011907204054296017,-1.4460086822509766
376,21813,3.1545621378719804,20,1,0.028264543041586876,1.2731822676695883,1.0,0.009200556203722954,0.019457273185253143,-1.5593303442001343
377,21846,0.09248822838068183,33,1,0.030210379511117935,1.336225943479687,1.0,0.009195301681756973,0.01947188749909401,-1.7993130683898926
378,21873,1.6967364472150805,27,1,0.02822202257812023,1.3964910593442619,1.0,0.009183794260025024,0.011835986748337746,-1.6946656703948975
379,21899,1.227717050611973,26,1,0.03228359296917915,1.2731097606904807,1.0,0.0091835493221879,0.023511964827775955,-1.4254474639892578
380,21933,0.2569537766277801,34,1,0.02957620471715927,1.2147812740392983,1.0,0.009165914729237556,0.014526942744851112,-1.7226362228393555
381,21962,0.6038278853893297,29,1,0.03476031497120857,1.0803387101180852,1.0,0.009138699620962143,0.016244864091277122,-1.5285271406173706
382,21986,1.901617343276739,24,1,0.030730146914720535,0.9820032435543837,1.0,0.009117333218455315,0.011663790792226791,-1.5335770845413208
383,22007,2.894539448469877,21,1,0.03311140835285187,1.1153097406663004,1.0,0.009114163927733898,0.014503579586744308,-1.4153199195861816
384,22029,2.5575208878517146,22,1,0.029042867943644524,1.10551494416222,1.0,0.00910069327801466,0.016142163425683975,-1.8740348815917969
385,22049,2.9286617559194568,20,1,0.0345185324549675,1.3044285596571865,1.0,0.009081649594008923,0.019585702568292618,-1.6187808513641357
386,22081,0.38196560189127915,32,1,0.02840060368180275,1.1515125757418574,1.0,0.009079497307538986,0.012015938758850098,-1.380993127822876
387,22104,2.3333973043411973,23,1,0.029049469158053398,1.346293743848801,1.0,0.009075264446437359,0.017379973083734512,-1.718637228012085
388,22127,2.2602099776268014,23,1,0.03479054942727089,1.4083314183652402,1.0,0.00905403308570385,0.08198198676109314,-1.4782377481460571
389,22173,-1.224115669857711,46,1,0.033630769699811935,1.4066513195047157,1.0,0.009024894796311855,0.019497625529766083,-1.6360530853271484
390,22194,2.7233734069764615,21,1,0.03194662928581238,1.541514130161144,1.0,0.009021994657814503,0.01556602492928505,-1.943702220916748
391,22235,-1.3155212968587877,41,1,0.03308286890387535,1.3128964464450257,1.0,0.008998909965157509,0.015394534915685654,-1.4651737213134766
392,22254,3.0919221645593646,19,1,0.03048497624695301,1.4011645948970692,1.0,0.009002459235489368,0.09339984506368637,-1.728989839553833
393,22283,0.8441329501569266,29,1,0.03285907208919525,1.4049855403983966,1.0,0.008981368504464626,0.014141468331217766,-1.731858253479004
394,22321,-1.7672673316299914,38,1,0.030030081048607826,1.221196148694493,1.0,0.008971677161753178,0.011654211208224297,-1.9305983781814575
395,22351,1.6806482927501203,30,1,0.03274192288517952,1.3161685180785136,1.0,0.008933018893003464,0.02350551262497902,-1.8989969491958618
396,22386,-1.3285337996110291,35,1,0.03436736762523651,1.0920137212043632,1.0,0.008909337222576141,0.01217672973871231,-1.718887448310852
397,22420,0.6267136068269616,34,1,0.034190721809864044,1.1187249901266771,1.0,0.008891978301107883,0.009895509108901024,-1.5238797664642334
398,22451,1.441256210133433,31,1,0.030276581645011902,1.1059509782725947,1.0,0.008862009271979332,0.012043725699186325,-1.8882380723953247
399,22479,1.1300907781720166,28,1,0.03483552113175392,1.101069664650597,1.0,0.00887367594987154,0.030263174325227737,-1.7478859424591064
400,22514,-1.8572184629738349,35,1,0.03199055418372154,0.9953610526705162,1.0,0.00886278785765171,0.01299276389181614,-1.6574580669403076
401,22543,0.976389860063791,29,1,0.0323108434677124,1.0139891514042394,1.0,0.008851493708789349,0.013761820271611214,-1.9540205001831055
402,22569,1.968038448542356,26,1,0.030903132632374763,1.0173102066675201,1.0,0.008852413855493069,0.025022752583026886,-1.7225078344345093
403,22592,2.0841121838986867,23,1,0.03254041448235512,0.9767888434389607,1.0,0.008853460662066936,0.01027333177626133,-1.7244431972503662
404,22615,2.497309071421623,23,1,0.03434920683503151,0.9737782526174559,1.0,0.008855306543409824,0.009386353194713593,-1.871633529663086
405,22638,2.1978604939579958,23,1,0.031038708984851837,0.9372381895193829,1.0,0.008852371945977211,0.012213276699185371,-1.7866170406341553
406,22670,0.6446200118958938,32,1,0.030952289700508118,0.9503709100196136,1.0,0.00882883183658123,0.011788319796323776,-1.742112159729004
407,22709,-2.107187580764295,39,1,0.03289074823260307,0.728341665764339,1.0,0.008782255463302135,0.01613379269838333,-1.858865737915039
408,22747,0.5790456479042776,38,1,0.03391123190522194,0.6442834492782129,1.0,0.008755260147154331,0.015219462104141712,-1.697718620300293
409,22767,2.905293447524309,20,1,0.031873732805252075,0.8507539051473139,1.0,0.008734977804124355,0.01802820712327957,-1.9942229986190796
410,22793,1.9480359455943117,26,1,0.03237031772732735,0.8119870320782064,1.0,0.008723247796297073,0.010167000815272331,-2.1519289016723633
411,22850,-3.0751001429557787,57,1,0.034356966614723206,0.7240080897733568,1.0,0.008676036261022091,0.019731368869543076,-1.7874232530593872
412,22885,-1.1908819003403197,35,1,0.03447975218296051,0.5098678865283727,1.0,0.008642232976853848,0.012060582637786865,-1.8042867183685303
