episode,success,initial_distance_m,final_distance_m,steps,episode_reward,target_x,target_y,target_z,final_ee_x,final_ee_y,final_ee_z
47,1,0.25699383020401,0.029730860143899918,19,3.2419995212554933,0.4531356394290924,0.09439735114574432,0.40110015869140625,0.4522657096385956,0.0926319882273674,0.4307658076286316
48,1,0.3614653944969177,0.03451399505138397,32,1.1441853335499772,0.472808301448822,-0.19915711879730225,0.3382621109485626,0.4387034475803375,-0.19599059224128723,0.3425104022026062
49,1,0.4770614206790924,0.03393632918596268,61,-4.895471075624224,0.6390454173088074,-0.14173825085163116,0.27840951085090637,0.655928909778595,-0.12240150570869446,0.3006066381931305
50,1,0.37159910798072815,0.0332365520298481,31,1.0075911720097075,0.46030381321907043,-0.1995096057653427,0.31679973006248474,0.4324374496936798,-0.190886989235878,0.33273035287857056
51,1,0.38269779086112976,0.03208494931459427,43,-1.309994591623541,0.624336838722229,-0.09060896188020706,0.39647236466407776,0.6097849011421204,-0.06559046357870102,0.41032010316848755
52,1,0.3395164906978607,0.028028443455696106,27,1.37870129495859,0.4216234087944031,0.08398996293544769,0.281914085149765,0.4284117817878723,0.08771947771310806,0.30885109305381775
53,1,0.4080268442630768,0.03352052718400955,39,-0.8969428381323805,0.5869427919387817,-0.038526978343725204,0.2959150969982147,0.5634580850601196,-0.01515604741871357,0.30100369453430176
54,1,0.35653969645500183,0.03361846134066582,29,0.8700355379283424,0.57747483253479,0.0271412692964077,0.3595362603664398,0.5494044423103333,0.03341754153370857,0.37693920731544495
55,1,0.3082704544067383,0.0345747284591198,22,2.4421555605530743,0.42218780517578125,0.14068295061588287,0.34132125973701477,0.4399610757827759,0.130800262093544,0.36928293108940125
56,1,0.4097878336906433,0.03201233968138695,33,-0.2495463788509369,0.3629271984100342,0.2326846420764923,0.25761619210243225,0.3871253728866577,0.21199069917201996,0.26093268394470215
57,1,0.29945382475852966,0.032433681190013885,26,1.8266831269860262,0.38614070415496826,-0.017093734815716743,0.301963746547699,0.40984147787094116,-0.02059306390583515,0.32382631301879883
58,1,0.17861129343509674,0.03274155035614967,16,3.9403976252675053,0.4505405128002167,0.03378261998295784,0.4894604980945587,0.4321964383125305,0.02379181794822216,0.5146733522415161
59,0,0.4079211354255676,0.09690333902835846,120,-14.577698753923181,0.6308936476707458,-0.21305201947689056,0.46332842111587524,0.6982663869857788,-0.28236788511276245,0.45651063323020935
60,1,0.32219699025154114,0.030131381005048752,25,2.035730290412903,0.4003470838069916,0.1557164341211319,0.3240868151187897,0.42592206597328186,0.15028144419193268,0.3390628397464752
61,1,0.3082081377506256,0.034602124243974686,29,1.5777247434854504,0.5653502941131592,0.10939659923315048,0.4626378118991852,0.539976179599762,0.10558811575174332,0.4394223690032959
62,1,0.3995521068572998,0.03427548706531525,50,-2.4375877651572226,0.6438877582550049,-0.11225957423448563,0.4070771038532257,0.6417011618614197,-0.0900929644703865,0.43312838673591614
63,1,0.38044115900993347,0.03404824063181877,53,-1.7440066623687764,0.5717782378196716,-0.21018533408641815,0.41574034094810486,0.54153972864151,-0.20123499631881714,0.42857804894447327
64,1,0.2987675070762634,0.0339377336204052,21,2.6973578917980188,0.44645464420318604,-0.169265478849411,0.3873679041862488,0.4187978208065033,-0.15068428218364716,0.3938184082508087
65,1,0.2583962082862854,0.034961264580488205,20,3.0080454802513126,0.488565057516098,0.03853991627693176,0.4104793965816498,0.46813085675239563,0.03338218480348587,0.438374400138855
66,1,0.4069601595401764,0.03445916995406151,30,0.5775192819535722,0.4996006488800049,0.20257535576820374,0.29447853565216064,0.46935516595840454,0.18627417087554932,0.2918485999107361
67,1,0.2085237205028534,0.032403238117694855,15,3.8563172312080862,0.4366374909877777,-0.07188917696475983,0.4435954988002777,0.40719732642173767,-0.08247855305671692,0.4520282745361328
68,1,0.3197602331638336,0.033601440489292145,41,0.6030093339085569,0.5456294417381287,-0.14678865671157837,0.4361104667186737,0.5212850570678711,-0.16091690957546234,0.41775834560394287
69,1,0.4431806206703186,0.0327143594622612,39,-1.1731756816804397,0.5814610719680786,0.13512073457241058,0.2695932388305664,0.549480140209198,0.13944944739341736,0.2642349302768707
70,1,0.2548520267009735,0.03272813558578491,20,3.174678923040629,0.41364172101020813,0.19769251346588135,0.4698580205440521,0.42427727580070496,0.16798684000968933,0.46116384863853455
71,1,0.29498547315597534,0.031881947070360184,24,2.150091274380685,0.41167178750038147,0.02568782866001129,0.31567081809043884,0.42454618215560913,0.02328343316912651,0.3447384536266327
72,1,0.39794519543647766,0.03486521914601326,42,-0.2030262586474425,0.47488540410995483,-0.23952758312225342,0.32044005393981934,0.4455002546310425,-0.22882770001888275,0.3358546197414398
73,0,0.3109588921070099,0.05306795984506607,120,-7.56849808264524,0.43120425939559937,0.20956525206565857,0.396992564201355,0.46565988659858704,0.23137331008911133,0.36303043365478516
74,1,0.24016118049621582,0.03481925651431084,21,3.1361753460764885,0.4032549262046814,-0.03621773049235344,0.3732340335845947,0.4254463016986847,-0.06048151105642319,0.38468796014785767
75,1,0.33217841386795044,0.03419879823923111,26,1.5957494099438194,0.541208028793335,0.016223924234509468,0.35524818301200867,0.5166695713996887,0.019797267392277718,0.3787992596626282
76,1,0.1709900200366974,0.034393876791000366,15,4.031650486290455,0.44323790073394775,0.03749975562095642,0.4939579963684082,0.4239502251148224,0.029607456177473068,0.5213192105293274
77,1,0.44076478481292725,0.03373907878994942,39,-0.6758303177356719,0.5158960819244385,0.19350607693195343,0.2538180947303772,0.48318442702293396,0.1998572200536728,0.24853263795375824
78,1,0.28848928213119507,0.031236495822668076,21,2.862819567024708,0.41092920303344727,0.18238398432731628,0.39236822724342346,0.4314091205596924,0.15885430574417114,0.39399483799934387
79,0,0.3333393335342407,0.06704852730035782,120,-9.650798077024518,0.4962674081325531,-0.06559785455465317,0.3238164186477661,0.4767652750015259,-0.06405000388622284,0.2596854865550995
80,1,0.34482890367507935,0.03140789642930031,35,0.6699813206493861,0.5536489486694336,-0.06713247299194336,0.3588086664676666,0.5260056853294373,-0.06418439000844955,0.34419310092926025
81,1,0.36660945415496826,0.03291519358754158,41,-0.49487554162740555,0.5830544829368591,0.2230914831161499,0.49841421842575073,0.5712298154830933,0.21341148018836975,0.46926143765449524
82,1,0.42406076192855835,0.03438057377934456,58,-1.6886951982229945,0.49547454714775085,-0.1809154748916626,0.256230890750885,0.4645932614803314,-0.16805195808410645,0.24829994142055511
83,1,0.42203840613365173,0.034988608211278915,53,-1.486964472606778,0.49839699268341064,-0.211822509765625,0.27942827343940735,0.4666239619255066,-0.19909681379795074,0.2866900861263275
84,1,0.4039909541606903,0.03499834984540939,34,0.1936502303183083,0.42045170068740845,0.24599654972553253,0.2905571460723877,0.4309993088245392,0.22178253531455994,0.2675938308238983
85,0,0.28837570548057556,0.06430216133594513,120,-8.534964040666816,0.3830396234989166,0.20796188712120056,0.40551742911338806,0.43572545051574707,0.2291223704814911,0.37533125281333923
86,1,0.2947593629360199,0.03353765979409218,33,0.967851452082396,0.5719701647758484,-0.0726332738995552,0.48345813155174255,0.5427602529525757,-0.07676609605550766,0.4675058424472809
87,1,0.3498234152793884,0.031243406236171722,36,-0.36930968403816333,0.6428301930427551,0.02922785095870495,0.49671006202697754,0.6209588050842285,0.013209193013608456,0.4811795949935913
88,1,0.2439950704574585,0.034050460904836655,25,2.7563738366961483,0.5017383098602295,-0.03012985736131668,0.44635850191116333,0.48850420117378235,-0.05469720438122749,0.4268459975719452
89,1,0.35069039463996887,0.03284604102373123,43,0.15121534287929617,0.5432742834091187,-0.14973482489585876,0.378734827041626,0.5157963037490845,-0.15491983294487,0.36150291562080383
90,0,0.28188857436180115,0.0710180252790451,120,-9.328889332301916,0.3549378216266632,0.18782992660999298,0.38561147451400757,0.41451480984687805,0.2098260372877121,0.35382604598999023
91,0,0.2435418963432312,0.11373782157897949,120,-12.764902684092524,0.36385610699653625,0.21887946128845215,0.49985912442207336,0.45101603865623474,0.20996329188346863,0.42733368277549744
92,1,0.3286174237728119,0.02906625159084797,31,1.0298261244595057,0.5711916089057922,-0.034338273108005524,0.39785483479499817,0.5428966879844666,-0.028015011921525,0.3957906663417816
93,0,0.32674911618232727,0.06172548606991768,120,-9.103872891440988,0.35306957364082336,-0.1957753449678421,0.3327498733997345,0.3708631098270416,-0.20609326660633087,0.27455222606658936
94,1,0.3641586899757385,0.031090831384062767,26,1.3352146856486802,0.47338059544563293,0.12797442078590393,0.2926824390888214,0.46354061365127563,0.1165536418557167,0.31987398862838745
95,0,0.1725933849811554,0.04972556233406067,120,-6.096681173890829,0.38483139872550964,0.09873196482658386,0.47200801968574524,0.4293668568134308,0.11822596937417984,0.48245829343795776
96,1,0.3430942893028259,0.03403906151652336,40,-0.16774760350585094,0.6139001250267029,0.12095809727907181,0.49589183926582336,0.6051408648490906,0.10661790519952774,0.46628960967063904
97,1,0.338172972202301,0.029230507090687752,24,1.9722529143095016,0.50662761926651,0.1372343897819519,0.3542943596839905,0.47998252511024475,0.12681862711906433,0.36029213666915894
98,1,0.3442111909389496,0.03383800387382507,24,1.976661873459816,0.4559766948223114,0.20541104674339294,0.35767674446105957,0.45509767532348633,0.1720295399427414,0.3522074818611145
99,1,0.41076570749282837,0.03227849304676056,35,-0.48088440328836235,0.5739412903785706,-0.0014886921271681786,0.2780532240867615,0.5491267442703247,0.014007781632244587,0.2916913628578186
100,1,0.18241950869560242,0.03239019215106964,16,3.9655848550796513,0.38806280493736267,0.0050612930208444595,0.42691946029663086,0.40949806571006775,-0.004075243137776852,0.4494178593158722
